Datum,Temperatur,Humidity
2021-03-04 22:05:01,28.3,36.9
2021-03-04 22:06:01,28.2,36.6
2021-03-04 22:07:01,28.1,36.7
2021-03-04 22:08:01,28.0,36.8
2021-03-04 22:09:02,28.0,36.9
2021-03-04 22:10:02,27.9,37.0
2021-03-04 22:11:04,27.8,37.1
2021-03-04 22:12:01,27.8,37.1
2021-03-04 22:13:01,27.7,37.1
2021-03-04 22:14:02,27.7,37.2
2021-03-04 22:15:05,27.7,37.3
2021-03-04 22:16:01,27.7,37.3
2021-03-04 22:17:05,27.6,37.4
2021-03-04 22:18:02,27.5,37.3
2021-03-04 22:19:01,27.5,37.4
2021-03-04 22:20:01,27.5,37.4
2021-03-04 22:21:01,27.5,37.5
2021-03-04 22:22:01,27.5,37.6
2021-03-04 22:23:01,27.4,37.6
2021-03-04 22:24:02,27.3,37.5
2021-03-04 22:25:02,27.3,37.6
2021-03-04 22:26:02,27.3,37.7
2021-03-04 22:27:01,27.3,37.7
2021-03-04 22:28:01,27.2,37.7
2021-03-04 22:29:01,27.2,37.7
2021-03-04 22:30:01,27.2,37.8
2021-03-04 22:31:01,27.1,37.8
2021-03-04 22:32:02,27.1,37.8
2021-03-04 22:33:02,27.1,37.9
2021-03-04 22:34:01,27.0,37.9
2021-03-04 22:35:01,27.0,37.9
2021-03-04 22:36:01,27.0,37.9
2021-03-04 22:37:01,26.9,37.9
2021-03-04 22:38:01,26.9,38.0
2021-03-04 22:39:01,26.9,38.0
2021-03-04 22:40:02,26.8,38.0
2021-03-04 22:41:02,26.8,38.1
2021-03-04 22:42:01,26.8,38.1
2021-03-04 22:43:01,26.8,38.1
2021-03-04 22:44:01,26.7,38.1
2021-03-04 22:45:01,26.7,38.2
2021-03-04 22:46:01,26.7,38.2
2021-03-04 22:47:01,26.7,38.2
2021-03-04 22:48:02,26.6,38.2
2021-03-04 22:49:02,26.6,38.2
2021-03-04 22:50:01,26.6,38.3
2021-03-04 22:51:01,26.6,38.3
2021-03-04 22:52:01,26.6,38.3
2021-03-04 22:53:01,26.5,38.3
2021-03-04 22:54:01,26.5,38.3
2021-03-04 22:55:02,26.5,38.4
2021-03-04 22:56:02,26.4,38.3
2021-03-04 22:57:01,26.4,38.4
2021-03-04 22:58:01,26.4,38.4
2021-03-04 22:59:01,26.4,38.4
2021-03-04 23:00:01,26.4,38.5
2021-03-04 23:01:01,26.4,38.5
2021-03-04 23:02:01,26.3,38.5
2021-03-04 23:03:02,26.3,38.5
2021-03-04 23:04:02,26.3,38.5
2021-03-04 23:05:01,26.2,38.5
2021-03-04 23:06:01,26.2,38.5
2021-03-04 23:07:01,26.2,38.6
2021-03-04 23:08:01,26.2,38.6
2021-03-04 23:09:01,26.2,38.6
2021-03-04 23:10:01,26.2,38.6
2021-03-04 23:11:02,26.1,38.6
2021-03-04 23:12:02,26.1,38.6
2021-03-04 23:13:01,26.1,38.6
2021-03-04 23:14:01,26.0,38.6
2021-03-04 23:15:01,26.1,38.7
2021-03-04 23:16:01,26.1,38.7
2021-03-04 23:17:02,26.0,38.7
2021-03-04 23:18:02,26.0,38.8
2021-03-04 23:19:02,26.0,38.7
2021-03-04 23:20:01,26.0,38.7
2021-03-04 23:21:01,25.9,38.7
2021-03-04 23:22:01,25.9,38.8
2021-03-04 23:23:01,25.9,38.8
2021-03-04 23:24:01,25.9,38.8
2021-03-04 23:25:02,25.8,38.8
2021-03-04 23:26:02,25.9,38.8
2021-03-04 23:27:01,25.8,38.8
2021-03-04 23:28:01,25.8,38.9
2021-03-04 23:29:01,25.8,38.9
2021-03-04 23:30:04,25.8,38.9
2021-03-04 23:31:02,25.7,38.8
2021-03-04 23:32:02,25.7,38.9
2021-03-04 23:33:01,25.7,38.9
2021-03-04 23:34:01,25.7,38.9
2021-03-04 23:35:01,25.7,38.9
2021-03-04 23:36:01,25.6,38.9
2021-03-04 23:37:01,25.6,38.9
2021-03-04 23:38:02,25.6,39.0
2021-03-04 23:39:05,25.6,39.0
2021-03-04 23:40:01,25.6,39.0
2021-03-04 23:41:01,25.6,39.0
2021-03-04 23:42:01,25.5,39.0
2021-03-04 23:43:02,25.6,39.0
2021-03-04 23:44:02,25.5,39.0
2021-03-04 23:45:01,25.5,39.0
2021-03-04 23:46:01,25.5,39.1
2021-03-04 23:47:01,25.5,39.1
2021-03-04 23:48:01,25.5,39.1
2021-03-04 23:49:01,25.5,39.1
2021-03-04 23:50:02,25.4,39.0
2021-03-04 23:51:02,25.4,39.1
2021-03-04 23:52:01,25.4,39.1
2021-03-04 23:53:01,25.4,39.1
2021-03-04 23:54:01,25.4,39.1
2021-03-04 23:55:01,25.4,39.2
2021-03-04 23:56:01,25.3,39.1
2021-03-04 23:57:01,25.4,39.2
2021-03-04 23:58:02,25.3,39.1
2021-03-04 23:59:02,25.3,39.1
